index,Player,Summary_#,Nation,Summary_Pos,Age,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_npxG,Summary_xAG,Summary_SCA,Summary_GCA,Summary_Cmp,Summary_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_Att,Summary_Succ,Passing_#,Passing_Pos,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_TotDist,Passing_PrgDist,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Ast,Passing_xAG,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_PrgP,Pass_Types_#,Pass_Types_Pos,Pass_Types_Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Cmp,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_#,Defensive_Actions_Pos,Defensive_Actions_Tkl,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Blocks,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Tkl+Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_#,Possession_Pos,Possession_Touches,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Att,Possession_Succ,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_Carries,Possession_TotDist,Possession_PrgDist,Possession_PrgC,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_#,Miscellaneous_Stats_Pos,Miscellaneous_Stats_CrdY,Miscellaneous_Stats_CrdR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Crs,Miscellaneous_Stats_Int,Miscellaneous_Stats_TklW,Miscellaneous_Stats_PKwon,Miscellaneous_Stats_PKcon,Miscellaneous_Stats_OG,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won,Miscellaneous_Stats_Lost,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,home,game_id
3,Ezequiel Garay,24.0,ar ARG,CB,30-312,90,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,0,0,32,41,78.0,4,28,0,0,0,24.0,CB,32,41,78.0,611,187,9,10,90.0,17,20,85.0,4,8,50.0,0,0.0,0.0,0,6,0,0,4,24.0,CB,41,40,1,1,0,1,0,0,0,0,0,0,32,0,0,24.0,CB,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,24.0,CB,47,6,22,25,0,0,47,0,0,,0,,28,146,51,0,0,0,0,0,29,0,24.0,CB,0,0,0,2,1,0,0,1,0,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,1
4,José Luis Gayà,14.0,es ESP,LB,22-085,90,0,0,0,0,0,0,1,0,49,2,1,0,0.0,0.0,0.0,1,0,38,44,86.4,2,26,1,0,0,14.0,LB,38,44,86.4,549,248,23,23,100.0,10,12,83.3,3,6,50.0,0,0.0,0.0,0,4,0,0,2,14.0,LB,44,37,7,2,0,0,3,5,0,0,0,0,38,0,1,14.0,LB,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0,14.0,LB,49,3,16,20,14,1,49,0,0,,0,,26,159,77,1,2,0,0,0,34,4,14.0,LB,1,0,0,3,1,1,3,1,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,1
5,João Cancelo,7.0,pt POR,RM,23-083,90,0,0,0,0,4,2,0,0,62,1,2,1,0.3,0.3,0.4,8,0,28,47,59.6,6,37,12,6,2,7.0,RM,28,47,59.6,397,146,20,28,71.4,4,9,44.4,3,5,60.0,0,0.4,0.5,5,3,3,0,6,7.0,RM,47,46,1,0,1,0,5,1,0,0,0,0,28,0,3,7.0,RM,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,0,0,7.0,RM,62,0,4,21,39,12,62,6,2,33.3,4,66.7,37,436,305,12,6,6,3,1,47,12,7.0,RM,0,0,0,4,2,0,5,2,1,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,1
6,Nacho Gil,31.0,es ESP,LM,21-343,18,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,6,11,54.5,0,11,1,0,0,31.0,LM,6,11,54.5,46,4,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,31.0,LM,11,11,0,0,0,0,0,0,0,0,0,0,6,0,2,31.0,LM,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,31.0,LM,13,0,0,5,8,1,13,0,0,,0,,11,58,36,1,2,0,1,1,10,1,31.0,LM,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,1
7,Nacho Vidal,30.0,es ESP,RB,22-206,90,0,0,0,0,1,1,0,0,49,0,2,1,0.1,0.1,0.0,1,0,34,42,81.0,3,22,1,1,1,30.0,RB,34,42,81.0,540,196,15,17,88.2,15,17,88.2,2,4,50.0,0,0.0,0.0,0,4,0,0,3,30.0,RB,42,36,6,1,0,0,1,5,0,0,0,0,34,0,2,30.0,RB,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,2,0,30.0,RB,49,3,13,29,7,2,49,1,1,100.0,0,0.0,22,89,57,1,1,1,0,0,26,4,30.0,RB,0,0,0,0,0,0,1,2,0,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,1
8,Nemanja Maksimović,6.0,rs SRB,CM,22-204,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,1,2,50.0,1,1,0,0,0,6.0,CM,1,2,50.0,19,15,0,0,,1,1,100.0,0,1,0.0,0,0.1,0.0,1,0,1,0,1,6.0,CM,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,CM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6.0,CM,4,0,2,1,1,0,4,0,0,,0,,1,39,0,0,1,0,0,1,0,0,6.0,CM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1
9,Neto,13.0,br BRA,GK,28-030,90,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,8,16,50.0,0,9,0,0,0,13.0,GK,8,16,50.0,267,210,1,1,100.0,2,2,100.0,5,13,38.5,0,0.0,0.0,0,0,0,0,0,13.0,GK,16,12,4,2,0,0,0,0,0,0,0,0,8,0,0,13.0,GK,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13.0,GK,17,13,17,0,0,0,17,0,0,,0,,9,127,65,0,0,0,0,0,4,0,13.0,GK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4.0,0.0,4.0,100.0,0.7,3.0,11.0,27.3,14.0,6.0,64.3,44.6,2.0,100.0,74.0,6.0,0.0,0.0,0.0,5.0,1,1
10,Rodrigo,19.0,es ESP,FW,26-165,78,0,0,0,0,5,1,0,0,51,1,1,3,0.5,0.5,0.1,7,1,33,41,80.5,4,27,6,1,1,19.0,FW,33,41,80.5,470,72,21,22,95.5,11,14,78.6,1,2,50.0,0,0.1,0.1,1,3,1,1,4,19.0,FW,41,40,0,0,1,1,2,0,0,0,0,0,33,1,2,19.0,FW,1,1,1,0,0,0,0,,0,3,0,3,1,2,0,0,19.0,FW,51,0,8,21,25,5,51,1,1,100.0,0,0.0,27,191,104,6,4,1,0,1,42,12,19.0,FW,0,0,0,2,2,1,2,1,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,1
11,Rúben Vezo,3.0,pt POR,CB,23-115,90,0,0,0,0,0,0,0,0,47,3,3,2,0.0,0.0,0.0,1,0,29,36,80.6,1,22,1,0,0,3.0,CB,29,36,80.6,562,298,10,12,83.3,13,16,81.3,4,5,80.0,0,0.0,0.0,0,0,0,0,1,3.0,CB,36,35,1,1,0,0,0,0,0,0,0,0,29,0,1,3.0,CB,3,1,2,1,0,3,3,100.0,0,2,0,2,3,6,3,0,3.0,CB,47,5,27,20,0,0,47,0,0,,0,,22,107,51,1,0,0,0,0,23,0,3.0,CB,0,0,0,0,0,0,0,3,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,1
12,Santi Mina,22.0,es ESP,FW,21-254,12,0,0,0,0,1,0,0,0,5,2,0,1,0.1,0.1,0.0,0,0,1,1,100.0,0,2,0,0,0,22.0,FW,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,22.0,FW,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,FW,2,1,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0,22.0,FW,5,0,0,2,3,1,5,0,0,,0,,2,4,1,0,0,0,0,0,3,0,22.0,FW,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,1
13,Simone Zaza,9.0,it ITA,FW,26-054,90,1,0,0,0,7,2,1,0,38,2,0,2,0.4,0.4,0.1,2,0,15,20,75.0,2,16,2,3,0,9.0,FW,15,20,75.0,199,47,10,11,90.9,5,5,100.0,0,0,,0,0.1,0.1,1,0,0,0,2,9.0,FW,20,18,1,0,1,0,0,0,0,0,0,0,15,1,2,9.0,FW,2,2,1,0,1,0,0,,0,2,0,2,0,2,2,0,9.0,FW,38,2,4,13,21,11,38,3,0,0.0,3,100.0,16,122,27,2,0,3,3,1,23,6,9.0,FW,1,0,0,2,3,0,0,0,2,0,0,0,4,2,5,28.6,,,,,,,,,,,,,,,,,,,,,1,1
0,14 Players,,,,,932,0,0,0,0,5,4,3,1,628,17,15,19,0.2,0.2,0.1,8,0,440,532,82.7,26,392,20,18,9,,,440,532,82.7,6983,2392,243,266,91.4,148,169,87.6,34,62,54.8,0,0.1,0.3,3,27,4,0,26,,,532,476,55,26,1,1,8,15,2,1,1,0,440,1,14,,,17,9,10,6,1,7,12,58.3,5,19,6,13,15,32,10,0,,,628,78,223,309,103,7,628,18,9,50.0,9,50.0,392,2216,1167,20,14,3,14,7,438,26,,,3,1,0,13,24,1,8,15,9,0,0,0,42,6,8,42.9,,,,,,,,,,,,,,,,,,,,,0,1
1,Alen Halilović,8.0,hr CRO,RM,21-061,32,0,0,0,0,1,1,0,1,19,0,0,0,0.1,0.1,0.0,0,0,13,17,76.5,3,11,0,0,0,8.0,RM,13,17,76.5,174,61,8,11,72.7,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,3,8.0,RM,17,15,1,1,0,0,0,0,0,0,0,0,13,1,0,8.0,RM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.0,RM,19,0,2,10,7,1,19,0,0,,0,,11,60,18,0,0,0,1,0,14,1,8.0,RM,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,1
2,Dani Castellano,23.0,es ESP,LB,29-289,90,0,0,0,0,0,0,0,0,55,4,3,3,0.0,0.0,0.0,0,0,33,41,80.5,2,22,0,1,0,23.0,LB,33,41,80.5,399,148,22,26,84.6,10,12,83.3,0,0,,0,0.0,0.0,0,1,0,0,2,23.0,LB,41,31,10,1,0,0,0,9,0,0,0,0,33,0,2,23.0,LB,4,1,3,1,0,4,6,66.7,2,3,0,3,3,7,1,0,23.0,LB,55,3,21,28,7,0,55,1,0,0.0,1,100.0,22,122,73,0,1,0,1,0,23,1,23.0,LB,0,0,0,2,1,0,0,3,1,0,0,0,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,1
3,David Simón,2.0,es ESP,RB,28-245,84,0,0,0,0,0,0,1,0,66,1,1,1,0.0,0.0,0.0,0,0,45,54,83.3,3,37,2,4,2,2.0,RB,45,54,83.3,738,297,25,25,100.0,15,17,88.2,4,8,50.0,0,0.0,0.0,0,3,1,0,3,2.0,RB,54,49,5,2,0,1,1,3,0,0,0,0,45,0,1,2.0,RB,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,2,0,2.0,RB,66,9,27,31,10,0,66,4,2,50.0,2,50.0,37,132,71,2,1,0,2,2,46,4,2.0,RB,1,0,0,2,0,0,1,1,0,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,1
4,Javi Castellano,18.0,es ESP,DM,29-289,13,0,0,0,0,0,0,0,0,18,2,0,1,0.0,0.0,0.0,0,0,14,15,93.3,2,6,0,1,0,18.0,DM,14,15,93.3,206,50,7,7,100.0,6,6,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,18.0,DM,15,13,2,2,0,0,0,0,0,0,0,0,14,0,1,18.0,DM,2,2,2,0,0,0,0,,0,1,0,1,0,2,0,0,18.0,DM,18,0,4,14,0,0,18,1,0,0.0,1,100.0,6,45,12,0,0,0,0,0,9,0,18.0,DM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,1
5,Jonathan Calleri,9.0,ar ARG,FW,23-329,90,0,0,0,0,1,1,0,0,20,0,0,1,0.0,0.0,0.0,1,0,9,14,64.3,0,11,1,2,0,9.0,FW,9,14,64.3,102,7,5,8,62.5,1,1,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,9.0,FW,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0,9.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9.0,FW,20,0,0,12,8,1,20,2,0,0.0,2,100.0,11,58,30,1,0,1,1,0,16,4,9.0,FW,0,0,0,2,2,1,0,0,0,0,0,0,1,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,1
6,Jonathan Viera,21.0,es ESP,CM,27-301,90,0,0,0,0,1,1,0,0,83,1,0,2,0.0,0.0,0.0,2,0,61,74,82.4,8,63,6,3,3,21.0,CM,61,74,82.4,900,213,39,43,90.7,17,24,70.8,3,4,75.0,0,0.0,0.1,0,8,1,0,8,21.0,CM,74,67,7,5,1,0,1,1,1,1,0,0,61,0,1,21.0,CM,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0,21.0,CM,83,0,8,57,20,1,83,3,3,100.0,0,0.0,63,505,284,6,5,1,2,3,71,0,21.0,CM,0,0,0,0,8,0,1,0,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,0,1
7,Leandro Chichizola,13.0,ar ARG,GK,27-144,90,0,0,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.0,0,0,31,46,67.4,0,27,0,0,0,13.0,GK,31,46,67.4,914,669,4,4,100.0,15,15,100.0,12,27,44.4,0,0.0,0.0,0,0,0,0,0,13.0,GK,46,31,15,5,0,0,0,0,0,0,0,0,31,0,0,13.0,GK,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,13.0,GK,51,44,51,0,0,0,51,0,0,,0,,27,184,143,0,0,0,0,0,22,0,13.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,6.0,1.0,5.0,83.3,0.8,9.0,23.0,39.1,36.0,9.0,36.1,31.6,10.0,100.0,65.0,12.0,1.0,8.3,0.0,7.5,0,1
8,Mauricio Lemos,3.0,uy URU,DM,21-233,77,0,0,0,0,1,0,0,0,62,1,1,0,0.1,0.1,0.0,1,0,52,58,89.7,1,43,0,0,0,3.0,DM,52,58,89.7,888,178,24,26,92.3,23,26,88.5,4,4,100.0,0,0.0,0.0,1,5,0,0,1,3.0,DM,58,57,1,1,0,0,0,0,0,0,0,0,52,0,1,3.0,DM,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,0,3.0,DM,62,2,16,44,2,0,62,0,0,,0,,43,221,88,0,0,0,1,0,50,0,3.0,DM,0,0,0,1,2,0,0,1,0,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,1
9,Michel,12.0,br BRA,RB,27-184,6,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,3,7,42.9,0,5,0,0,0,12.0,RB,3,7,42.9,54,4,1,1,100.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,12.0,RB,7,6,1,0,0,0,3,1,0,0,0,0,3,0,0,12.0,RB,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,12.0,RB,10,1,1,3,6,0,10,0,0,,0,,5,14,3,0,1,0,1,0,5,1,12.0,RB,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,1
10,Pedro Bigas,17.0,es ESP,CB,26-337,90,0,0,0,0,0,0,1,0,68,0,4,3,0.0,0.0,0.0,0,0,50,57,87.7,0,44,0,0,0,17.0,CB,50,57,87.7,754,258,32,35,91.4,14,15,93.3,4,5,80.0,0,0.0,0.0,0,0,0,0,0,17.0,CB,57,53,4,4,0,0,0,0,0,0,0,0,50,0,2,17.0,CB,0,0,0,0,0,0,1,0.0,1,3,2,1,4,4,3,0,17.0,CB,68,12,40,28,0,0,68,0,0,,0,,44,168,70,0,0,0,0,0,52,0,17.0,CB,1,0,0,2,1,0,0,4,0,0,0,0,2,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,1
11,Sergio Araujo,10.0,ar ARG,CM,25-202,13,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,0,0,10.0,CM,4,5,80.0,50,13,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,10.0,CM,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,10.0,CM,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,10.0,CM,6,0,1,2,3,0,6,0,0,,0,,4,13,1,0,1,0,1,0,5,2,10.0,CM,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,1
12,Tana,24.0,es ESP,CM,26-332,77,0,0,0,0,0,0,0,0,47,2,4,0,0.0,0.0,0.0,0,0,33,38,86.8,1,35,4,3,2,24.0,CM,33,38,86.8,431,119,23,24,95.8,5,7,71.4,2,4,50.0,0,0.0,0.1,0,5,0,0,1,24.0,CM,38,37,1,0,0,0,1,0,1,0,1,0,33,0,0,24.0,CM,2,1,0,2,0,0,0,,0,0,0,0,4,6,0,0,24.0,CM,47,0,11,24,14,2,47,3,2,66.7,1,33.3,35,232,108,4,0,0,3,1,36,3,24.0,CM,0,0,0,1,4,0,1,4,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,0,1
13,Vitolo,20.0,es ESP,LM,27-289,90,0,0,0,0,0,0,0,0,61,2,2,3,0.0,0.0,0.1,3,0,43,52,82.7,5,44,6,3,1,20.0,LM,43,52,82.7,481,117,30,33,90.9,8,8,100.0,1,2,50.0,0,0.1,0.1,1,1,2,0,5,20.0,LM,52,51,1,0,0,0,2,1,0,0,0,0,43,0,4,20.0,LM,2,1,1,1,0,0,0,,0,3,1,2,2,4,1,0,20.0,LM,61,0,9,27,25,2,61,3,1,33.3,2,66.7,44,283,160,6,4,1,1,0,48,10,20.0,LM,0,0,0,0,1,0,2,2,1,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,1
0,14 Players,,,,,990,2,1,0,0,16,5,3,0,585,11,11,6,1.8,1.8,1.7,30,4,399,497,80.3,51,335,26,12,4,,,399,497,80.3,7781,2727,150,169,88.8,182,212,85.8,58,88,65.9,1,1.7,0.9,14,34,7,0,51,,,497,444,50,11,1,2,14,24,5,3,2,0,399,3,11,,,11,6,5,4,2,2,6,33.3,4,6,1,5,11,22,15,1,,,585,47,153,299,136,23,585,12,4,33.3,8,66.7,335,1697,987,26,12,7,15,9,396,49,,,3,0,0,12,10,3,14,11,6,0,1,0,48,11,12,47.8,,,,,,,,,,,,,,,,,,,,,1,2
1,Andreu Fontàs,3.0,es ESP,CB,27-278,90,0,0,0,0,0,0,0,0,75,1,0,0,0.0,0.0,0.0,1,0,60,73,82.2,10,51,1,0,0,3.0,CB,60,73,82.2,1297,512,19,20,95.0,29,37,78.4,12,16,75.0,0,0.0,0.0,0,3,0,0,10,3.0,CB,73,72,1,1,0,1,0,0,0,0,0,0,60,0,0,3.0,CB,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,3.0,CB,75,3,27,48,1,0,75,0,0,,0,,51,250,207,1,0,0,0,0,62,0,3.0,CB,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,2
2,Andrew Hjulsager,17.0,dk DEN,LM,22-216,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,1,0,0,17.0,LM,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,17.0,LM,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,17.0,LM,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17.0,LM,2,0,0,0,2,0,2,0,0,,0,,2,14,3,1,0,0,0,0,2,1,17.0,LM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
3,Daniel Wass,18.0,dk DEN,"RM,RW",28-080,90,0,0,0,0,1,0,0,0,50,0,1,2,0.0,0.0,1.1,3,0,29,39,74.4,4,23,2,1,0,18.0,"RM,RW",29,39,74.4,457,130,15,17,88.2,11,13,84.6,2,6,33.3,0,1.1,0.3,3,3,1,0,4,18.0,"RM,RW",39,32,7,4,1,0,6,0,3,1,2,0,29,0,2,18.0,"RM,RW",0,0,0,0,0,0,0,,0,2,1,1,1,1,4,0,18.0,"RM,RW",50,3,7,26,17,1,50,1,0,0.0,1,100.0,23,80,29,2,0,0,2,1,27,6,18.0,"RM,RW",0,0,0,3,1,1,6,1,0,0,0,0,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,1,2
4,Gustavo Cabral,22.0,ar ARG,CB,31-309,90,0,1,0,0,1,0,0,0,61,2,2,0,0.0,0.0,0.1,3,1,42,50,84.0,1,34,0,0,0,22.0,CB,42,50,84.0,996,260,8,10,80.0,26,27,96.3,8,12,66.7,1,0.1,0.1,1,3,0,0,1,22.0,CB,50,49,1,1,0,0,0,0,0,0,0,0,42,0,0,22.0,CB,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,4,0,22.0,CB,61,2,26,26,9,3,61,0,0,,0,,34,151,97,0,0,0,1,0,44,1,22.0,CB,0,0,0,0,0,0,0,2,1,0,0,0,1,2,4,33.3,,,,,,,,,,,,,,,,,,,,,1,2
5,Hugo Mallo,2.0,es ESP,RB,26-058,90,0,0,0,0,1,1,1,0,67,2,4,2,0.4,0.4,0.1,3,0,45,54,83.3,11,31,5,2,1,2.0,RB,45,54,83.3,810,298,20,22,90.9,18,22,81.8,6,7,85.7,0,0.1,0.1,1,7,3,0,11,2.0,RB,54,45,9,1,0,0,0,8,0,0,0,0,45,0,0,2.0,RB,2,1,2,0,0,0,1,0.0,1,2,0,2,4,6,3,0,2.0,RB,67,2,15,38,14,1,67,2,1,50.0,1,50.0,31,195,130,5,3,0,0,0,35,4,2.0,RB,1,0,0,2,1,0,0,4,1,0,0,0,5,4,0,100.0,,,,,,,,,,,,,,,,,,,,,1,2
6,Iago Aspas,10.0,es ESP,"RW,FW",30-018,90,0,0,0,0,6,1,0,0,55,1,1,0,0.3,0.3,0.0,4,2,21,39,53.8,3,34,4,3,1,10.0,"RW,FW",21,39,53.8,329,86,15,20,75.0,3,6,50.0,3,7,42.9,0,0.0,0.0,0,3,0,0,3,10.0,"RW,FW",39,33,5,0,0,0,2,1,2,2,0,0,21,1,5,10.0,"RW,FW",1,0,0,0,1,0,2,0.0,2,0,0,0,1,2,0,0,10.0,"RW,FW",55,0,0,23,32,8,55,3,1,33.3,2,66.7,34,173,91,4,2,3,3,1,36,14,10.0,"RW,FW",0,0,0,0,1,0,2,1,0,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,2
7,Jonny Castro,19.0,es ESP,LB,23-169,90,0,0,0,0,1,0,1,0,56,0,2,1,0.0,0.0,0.0,0,0,41,47,87.2,2,25,2,2,0,19.0,LB,41,47,87.2,683,226,22,23,95.7,14,16,87.5,4,4,100.0,0,0.0,0.0,0,2,0,0,2,19.0,LB,47,31,15,0,0,0,0,15,0,0,0,0,41,1,2,19.0,LB,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0,19.0,LB,56,2,18,30,9,0,56,2,0,0.0,2,100.0,25,148,79,2,1,0,2,2,27,1,19.0,LB,1,0,0,1,0,0,0,2,0,0,1,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,2
8,Jozabed,16.0,es ESP,"LM,CM,DM",26-164,75,0,0,0,0,1,0,0,0,45,0,0,1,0.0,0.0,0.2,7,0,35,42,83.3,11,34,2,1,1,16.0,"LM,CM,DM",35,42,83.3,696,238,13,15,86.7,15,16,93.8,6,7,85.7,0,0.2,0.1,4,5,2,0,11,16.0,"LM,CM,DM",42,42,0,0,0,1,0,0,0,0,0,0,35,0,1,16.0,"LM,CM,DM",0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16.0,"LM,CM,DM",45,0,5,28,12,1,45,1,1,100.0,0,0.0,34,167,94,2,2,0,1,0,39,3,16.0,"LM,CM,DM",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,2
9,Maxi Gómez,7.0,uy URU,FW,21-005,66,2,0,0,0,3,2,1,0,16,0,0,0,0.9,0.9,0.0,1,0,5,10,50.0,1,6,1,0,0,7.0,FW,5,10,50.0,99,14,2,3,66.7,3,6,50.0,0,0,,0,0.0,0.0,1,0,0,0,1,7.0,FW,10,7,3,1,0,0,0,0,0,0,0,0,5,0,1,7.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.0,FW,16,0,0,7,9,4,16,0,0,,0,,6,23,11,1,2,0,3,0,11,3,7.0,FW,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,2
